review_id,product_id,brand,rating,title,text,date,verified,helpful_count,full_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,combined_score,sentiment_label
RRI0VROB7I77DP,B783A0E9E3,Aristocrat,4,Best luggage ever,Perfect cabin luggage! Fits all airline requirements. Simple design. build quality is of great quality. Will suggest to friends.,2025-11-22,True,0,Best luggage ever. Perfect cabin luggage! Fits all airline requirements. Simple design. build quality is of great quality. Will suggest to friends.,0.9468,0.461,0.0,0.539,0.7,0.6018,0.8604,Positive
RH91EL88L12QFA,B783A0E9E3,Aristocrat,3,Fair product,"Average quality. Basic functionality which is nice, but cheap material feel. Not bad for occasional trips but frequent travelers should consider spending more.",2026-01-23,True,0,"Fair product. Average quality. Basic functionality which is nice, but cheap material feel. Not bad for occasional trips but frequent travelers should consider spending more.",0.745,0.25,0.0,0.75,0.2778,0.5241,0.5815,Positive
RFT1AFDTOHRNQI,B783A0E9E3,Aristocrat,4,Love it!,Worth every rupee! Most affordable and simple design. Took it on a 2-week trip and came back without any scratches. Aristocrat quality is reliable.,2026-02-18,True,0,Love it!. Worth every rupee! Most affordable and simple design. Took it on a 2-week trip and came back without any scratches. Aristocrat quality is reliable.,0.7707,0.218,0.0,0.782,0.3,0.3114,0.606,Positive
R0POCR0VHV1NM3,B783A0E9E3,Aristocrat,4,Must buy!,Worth every rupee! Lightweight and basic functionality. Took it on a 2-week trip and came back without any scratches. Aristocrat quality is reliable.,2025-05-31,True,0,Must buy!. Worth every rupee! Lightweight and basic functionality. Took it on a 2-week trip and came back without any scratches. Aristocrat quality is reliable.,0.3578,0.094,0.0,0.906,0.125,0.075,0.2763,Positive
RPMXPKN3B8PFY4,B783A0E9E3,Aristocrat,4,Perfect for travel,"Very satisfied! The build quality is good, Most affordable. Packing was easy due to the spacious compartments. The build quality is excellent.",2025-08-13,True,0,"Perfect for travel. Very satisfied! The build quality is good, Most affordable. Packing was easy due to the spacious compartments. The build quality is excellent.",0.9484,0.453,0.0,0.547,0.6173,0.7583,0.8325,Positive
RXYPBP0E36S2Z4,B46A7BE6E5,Aristocrat,4,Amazing value,Bought for my parents - they loved it! Simple design and easy to maneuver. The weight makes it very convenient to use.,2025-10-04,False,0,Amazing value. Bought for my parents - they loved it! Simple design and easy to maneuver. The weight makes it very convenient to use.,0.923,0.399,0.0,0.601,0.4217,0.6381,0.7475,Positive
RH30QBKERN6YJM,B46A7BE6E5,Aristocrat,3,Not bad,"Average quality. Most affordable which is nice, but cheap material feel. Not bad for occasional trips but frequent travelers should consider spending more.",2025-11-08,True,0,"Not bad. Average quality. Most affordable which is nice, but cheap material feel. Not bad for occasional trips but frequent travelers should consider spending more.",0.765,0.257,0.0,0.743,0.2944,0.5398,0.6003,Positive
RALWVMB0IDD0WP,B46A7BE6E5,Aristocrat,4,Best luggage ever,I bought this for my recent vacation and it was perfect. Lightweight and the lock is top notch. Aristocrat has done a great job with this one.,2025-11-19,True,0,Best luggage ever. I bought this for my recent vacation and it was perfect. Lightweight and the lock is top notch. Aristocrat has done a great job with this one.,0.93,0.347,0.0,0.653,0.66,0.56,0.8355,Positive
RBV03DS0MWKOG0,B46A7BE6E5,Aristocrat,3,Mediocre quality,"Decent product overall. Most affordable but cheap material feel. The build quality is okay, nothing extraordinary. Serves its purpose for the price.",2025-05-09,True,0,"Mediocre quality. Decent product overall. Most affordable but cheap material feel. The build quality is okay, nothing extraordinary. Serves its purpose for the price.",0.3291,0.093,0.0,0.907,0.2,0.6238,0.2839,Positive
R9WT2YBUH7JYGS,B46A7BE6E5,Aristocrat,3,Not bad,"Good for the price but has some issues. Basic functionality. However, zipper failure. The weight could be better. 3/5 would buy again.",2026-03-16,True,3,"Not bad. Good for the price but has some issues. Basic functionality. However, zipper failure. The weight could be better. 3/5 would buy again.",-0.0971,0.181,0.193,0.626,0.2467,0.4383,0.0232,Neutral
RJQ2WDIZHW0VQP,B46A7BE6E5,Aristocrat,3,Could be better,"It's okay. Most affordable. handle issues though. For this price range, I guess it's acceptable. The weight is mediocre.",2025-06-08,True,0,"Could be better. It's okay. Most affordable. handle issues though. For this price range, I guess it's acceptable. The weight is mediocre.",0.7269,0.272,0.0,0.728,0.25,0.625,0.56,Positive
R3F4RTGOOXUCR9,B46A7BE6E5,Aristocrat,3,Mediocre quality,Product looks good but cheap material feel. Lightweight saves it somewhat. Usable but don't expect premium quality at this price.,2026-02-25,True,12,Mediocre quality. Product looks good but cheap material feel. Lightweight saves it somewhat. Usable but don't expect premium quality at this price.,0.2382,0.085,0.0,0.915,0.2,0.7667,0.2248,Positive
RWGMP9A9URI7EV,B46A7BE6E5,Aristocrat,3,Could be better,For the price it's acceptable. Simple design. But poor durability is a concern. Would give it 3 stars honestly.,2026-02-04,False,0,Could be better. For the price it's acceptable. Simple design. But poor durability is a concern. Would give it 3 stars honestly.,0.3506,0.255,0.139,0.605,0.175,0.5893,0.2891,Positive
R199TMH6K1WXYW,B46A7BE6E5,Aristocrat,4,Worth the money,Perfect cabin luggage! Fits all airline requirements. Lightweight. handle is of great quality. Will suggest to friends.,2025-05-18,True,0,Worth the money. Perfect cabin luggage! Fits all airline requirements. Lightweight. handle is of great quality. Will suggest to friends.,0.92,0.45,0.0,0.55,0.7,0.6167,0.843,Positive
R7GKTMQG6NX9OW,B46A7BE6E5,Aristocrat,3,Could be better,For the price it's acceptable. Lightweight. But handle issues is a concern. Would give it 3 stars honestly.,2025-05-27,True,0,Could be better. For the price it's acceptable. Lightweight. But handle issues is a concern. Would give it 3 stars honestly.,0.765,0.297,0.0,0.703,0.55,0.7,0.6898,Positive
R8AV2OSG6Q0IQZ,B2FF044EE5,Aristocrat,4,Excellent quality,I bought this for my recent vacation and it was perfect. Simple design and the material is top notch. Aristocrat has done a great job with this one.,2025-12-27,True,0,Excellent quality. I bought this for my recent vacation and it was perfect. Simple design and the material is top notch. Aristocrat has done a great job with this one.,0.9231,0.338,0.0,0.662,0.55,0.6429,0.7925,Positive
RPIGQX2456IZC0,B2FF044EE5,Aristocrat,4,Fantastic purchase,This is my second purchase from Aristocrat and they never disappoint. Basic functionality. The build quality is even better than my previous bag.,2025-04-24,True,2,Fantastic purchase. This is my second purchase from Aristocrat and they never disappoint. Basic functionality. The build quality is even better than my previous bag.,0.8298,0.285,0.0,0.715,0.1467,0.3383,0.5907,Positive
R85TZV9ZP3C330,B2FF044EE5,Aristocrat,4,Best luggage ever,Using for office travel and it's perfect. Simple design. Compact yet spacious. The build quality deserves special mention.,2026-03-19,True,1,Best luggage ever. Using for office travel and it's perfect. Simple design. Compact yet spacious. The build quality deserves special mention.,0.891,0.371,0.0,0.629,0.5893,0.5571,0.7854,Positive
R1U2ZNXFIRJLYQ,B2FF044EE5,Aristocrat,3,Not bad,"Good for the price but has some issues. Most affordable. However, wheel quality. The weight could be better. 3/5 would buy again.",2025-04-10,True,0,"Not bad. Good for the price but has some issues. Most affordable. However, wheel quality. The weight could be better. 3/5 would buy again.",0.6214,0.203,0.06,0.737,0.5125,0.5667,0.5833,Positive
RLQJJBFSA5UZLZ,B2FF044EE5,Aristocrat,4,Amazing value,"Good product, delivered on time. Lightweight. The lock impressed me the most. Using it regularly now - no complaints so far!",2025-06-22,True,0,"Amazing value. Good product, delivered on time. Lightweight. The lock impressed me the most. Using it regularly now - no complaints so far!",0.9294,0.45,0.0,0.55,0.4875,0.6795,0.7747,Positive
RFANS5SR69XVSS,B983261431,Aristocrat,3,Not bad,"It's okay. Most affordable. wheel quality though. For this price range, I guess it's acceptable. The lock is mediocre.",2025-09-27,True,0,"Not bad. It's okay. Most affordable. wheel quality though. For this price range, I guess it's acceptable. The lock is mediocre.",0.5399,0.208,0.067,0.725,0.2125,0.6667,0.4253,Positive
RA8MLIK22XMQ66,B983261431,Aristocrat,3,So-so,For the price it's acceptable. Basic functionality. But handle issues is a concern. Would give it 3 stars honestly.,2025-07-14,True,1,So-so. For the price it's acceptable. Basic functionality. But handle issues is a concern. Would give it 3 stars honestly.,0.6858,0.239,0.0,0.761,0.3,0.5125,0.5508,Positive
R84TC2QSI2G74I,B983261431,Aristocrat,4,Super happy,"Good product, delivered on time. Most affordable. The handle impressed me the most. Using it regularly now - no complaints so far!",2025-08-18,True,8,"Super happy. Good product, delivered on time. Most affordable. The handle impressed me the most. Using it regularly now - no complaints so far!",0.9446,0.459,0.0,0.541,0.4948,0.6679,0.7872,Positive
RG3C6SCIVUQT2L,B983261431,Aristocrat,4,Very satisfied,Amazing product at this price point. Lightweight. The material feels durable and the lock is very smooth. Recommended for frequent travelers.,2025-05-19,False,0,Very satisfied. Amazing product at this price point. Lightweight. The material feels durable and the lock is very smooth. Recommended for frequent travelers.,0.85,0.316,0.0,0.684,0.4675,0.7125,0.7161,Positive
RU5E51H3WQA1VR,B983261431,Aristocrat,3,Average product,"It's okay. Simple design. cheap material feel though. For this price range, I guess it's acceptable. The handle is mediocre.",2026-01-08,True,0,"Average product. It's okay. Simple design. cheap material feel though. For this price range, I guess it's acceptable. The handle is mediocre.",0.4939,0.174,0.0,0.826,0.05,0.5914,0.3385,Positive
RIJULP98RL9QFC,B983261431,Aristocrat,4,Super happy,Bought for my parents - they loved it! Lightweight and easy to maneuver. The lock makes it very convenient to use.,2025-08-30,True,0,Super happy. Bought for my parents - they loved it! Lightweight and easy to maneuver. The lock makes it very convenient to use.,0.9402,0.436,0.0,0.564,0.5283,0.72,0.796,Positive
RLK1QY7HYLGOGF,B983261431,Aristocrat,4,Love it!,"Very satisfied! The build quality is good, Most affordable. Packing was easy due to the spacious compartments. The zipper is excellent.",2025-05-04,True,5,"Love it!. Very satisfied! The build quality is good, Most affordable. Packing was easy due to the spacious compartments. The zipper is excellent.",0.9544,0.491,0.0,0.509,0.5637,0.7012,0.8177,Positive
RL03LLU1A7BOXF,B4A671E0A4,Aristocrat,4,Worth the money,This is my second purchase from Aristocrat and they never disappoint. Lightweight. The lock is even better than my previous bag.,2025-08-18,True,0,Worth the money. This is my second purchase from Aristocrat and they never disappoint. Lightweight. The lock is even better than my previous bag.,0.7234,0.252,0.0,0.748,0.1583,0.1917,0.5256,Positive
RPNU02WPJCF07V,B4A671E0A4,Aristocrat,4,Highly recommended,Love this luggage! Lightweight and most affordable. Looks premium and feels sturdy. The lock quality is really good for this price range.,2026-03-16,True,0,Highly recommended. Love this luggage! Lightweight and most affordable. Looks premium and feels sturdy. The lock quality is really good for this price range.,0.8766,0.324,0.0,0.676,0.4963,0.56,0.7435,Positive
RNDXJN7DE0L1OF,B4A671E0A4,Aristocrat,4,Fantastic purchase,"Very satisfied! The build quality is good, Lightweight. Packing was easy due to the spacious compartments. The build quality is excellent.",2026-01-21,True,0,"Fantastic purchase. Very satisfied! The build quality is good, Lightweight. Packing was easy due to the spacious compartments. The build quality is excellent.",0.9476,0.478,0.0,0.522,0.5368,0.7847,0.8038,Positive
R1C2ZL46Q5GQQL,B4A671E0A4,Aristocrat,3,Could be better,Mixed feelings about this one. Lightweight is great but poor durability is disappointing. Would rate it average.,2025-04-27,True,0,Could be better. Mixed feelings about this one. Lightweight is great but poor durability is disappointing. Would rate it average.,-0.714,0.155,0.292,0.553,0.025,0.5333,-0.4554,Negative
RP323C9NU985LT,B4A671E0A4,Aristocrat,4,Best luggage ever,I bought this for my recent vacation and it was perfect. Most affordable and the wheels is top notch. Aristocrat has done a great job with this one.,2025-11-15,True,0,Best luggage ever. I bought this for my recent vacation and it was perfect. Most affordable and the wheels is top notch. Aristocrat has done a great job with this one.,0.93,0.338,0.0,0.662,0.6333,0.55,0.8262,Positive
RUQXGCY3Q69FLG,B4A671E0A4,Aristocrat,4,Excellent quality,Amazing product at this price point. Basic functionality. The material feels durable and the handle is very smooth. Recommended for frequent travelers.,2025-06-18,True,0,Excellent quality. Amazing product at this price point. Basic functionality. The material feels durable and the handle is very smooth. Recommended for frequent travelers.,0.8617,0.313,0.0,0.687,0.444,0.595,0.7155,Positive
RA3AIPJIYLQX1U,B4A671E0A4,Aristocrat,3,Not bad,"Decent product overall. Simple design but zipper failure. The weight is okay, nothing extraordinary. Serves its purpose for the price.",2025-10-09,True,1,"Not bad. Decent product overall. Simple design but zipper failure. The weight is okay, nothing extraordinary. Serves its purpose for the price.",-0.2903,0.154,0.161,0.685,0.1476,0.4986,-0.137,Neutral
RAV42T8LLIHKPJ,B4A671E0A4,Aristocrat,4,Excellent quality,"Very satisfied! The build quality is good, Lightweight. Packing was easy due to the spacious compartments. The zipper is excellent.",2025-12-18,True,0,"Excellent quality. Very satisfied! The build quality is good, Lightweight. Packing was easy due to the spacious compartments. The zipper is excellent.",0.9484,0.494,0.0,0.506,0.6368,0.8014,0.8393,Positive
R54HBPH1VE8SUS,B4A671E0A4,Aristocrat,4,Amazing value,Great quality for the price. Simple design. Used it for my trip and it handled everything well. The build quality works smoothly. Highly recommend.,2026-01-15,True,0,Amazing value. Great quality for the price. Simple design. Used it for my trip and it handled everything well. The build quality works smoothly. Highly recommend.,0.9348,0.42,0.0,0.58,0.39,0.6368,0.7441,Positive
RANP8DMLC8XIZX,BD5CF69178,Nasher Miles,4,Amazing value,This is my second purchase from Nasher Miles and they never disappoint. Excellent material. The compartments is even better than my previous bag.,2025-09-21,True,0,Amazing value. This is my second purchase from Nasher Miles and they never disappoint. Excellent material. The compartments is even better than my previous bag.,0.8105,0.331,0.087,0.582,0.3867,0.5133,0.6622,Positive
R4GASFQBVH0KW3,BD5CF69178,Nasher Miles,5,Worth the money,"Five stars! Excellent material, premium look, and excellent lock. What more can you ask for at this price?",2025-09-06,True,5,"Worth the money. Five stars! Excellent material, premium look, and excellent lock. What more can you ask for at this price?",0.8622,0.348,0.0,0.652,0.7188,0.65,0.812,Positive
RRLW6JL2L5B56B,BD5CF69178,Nasher Miles,5,Great product!,"Good product, delivered on time. Premium look. The zipper impressed me the most. Using it regularly now - no complaints so far!",2025-09-27,True,1,"Great product!. Good product, delivered on time. Premium look. The zipper impressed me the most. Using it regularly now - no complaints so far!",0.9176,0.393,0.0,0.607,0.5542,0.6545,0.7904,Positive
R6D9ER94TEVWLQ,BD5CF69178,Nasher Miles,4,Highly recommended,I bought this for my recent vacation and it was perfect. Premium look and the zipper is top notch. Nasher Miles has done a great job with this one.,2025-11-28,False,0,Highly recommended. I bought this for my recent vacation and it was perfect. Premium look and the zipper is top notch. Nasher Miles has done a great job with this one.,0.8932,0.302,0.0,0.698,0.492,0.608,0.7528,Positive
RHE7ICDO5DIGXL,BD5CF69178,Nasher Miles,4,Worth the money,This is my second purchase from Nasher Miles and they never disappoint. Trendy colors. The handle is even better than my previous bag.,2025-08-15,True,0,Worth the money. This is my second purchase from Nasher Miles and they never disappoint. Trendy colors. The handle is even better than my previous bag.,0.7234,0.235,0.0,0.765,0.2467,0.3333,0.5565,Positive
RNF0402W29AW4I,BD5CF69178,Nasher Miles,5,Best luggage ever,Very practical and well-designed. Smooth 360 wheels. The interiors are well-organized with multiple pockets. lock quality is commendable.,2025-09-17,True,0,Best luggage ever. Very practical and well-designed. Smooth 360 wheels. The interiors are well-organized with multiple pockets. lock quality is commendable.,0.6369,0.174,0.0,0.826,0.4,0.275,0.554,Positive
RJP0XSM9GM51QD,BD5CF69178,Nasher Miles,4,Fantastic purchase,This is my second purchase from Nasher Miles and they never disappoint. Smooth 360 wheels. The weight is even better than my previous bag.,2025-10-15,True,0,Fantastic purchase. This is my second purchase from Nasher Miles and they never disappoint. Smooth 360 wheels. The weight is even better than my previous bag.,0.8298,0.276,0.0,0.724,0.2267,0.4133,0.6187,Positive
RIQETK5LP9C5SO,BD5CF69178,Nasher Miles,4,Excellent quality,Worth every rupee! Premium look and excellent material. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,2025-07-21,True,2,Excellent quality. Worth every rupee! Premium look and excellent material. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,0.8622,0.286,0.0,0.714,0.5938,0.525,0.7682,Positive
R4S2NI8TNDFWW4,BD5CF69178,Nasher Miles,4,Fantastic purchase,Amazing product at this price point. Tsa lock. The material feels durable and the compartments is very smooth. Recommended for frequent travelers.,2026-01-21,True,5,Fantastic purchase. Amazing product at this price point. Tsa lock. The material feels durable and the compartments is very smooth. Recommended for frequent travelers.,0.8583,0.311,0.0,0.689,0.405,0.6875,0.6996,Positive
R88K686QE7AJUL,BD5CF69178,Nasher Miles,4,Great product!,Using for office travel and it's perfect. Smooth 360 wheels. Compact yet spacious. The weight deserves special mention.,2025-05-30,True,0,Great product!. Using for office travel and it's perfect. Smooth 360 wheels. Compact yet spacious. The weight deserves special mention.,0.8955,0.388,0.0,0.612,0.6893,0.7054,0.8233,Positive
R2XOG4C8J6E07F,BD5CF69178,Nasher Miles,4,Best luggage ever,Using for office travel and it's perfect. Smooth 360 wheels. Compact yet spacious. The build quality deserves special mention.,2025-08-24,False,0,Best luggage ever. Using for office travel and it's perfect. Smooth 360 wheels. Compact yet spacious. The build quality deserves special mention.,0.891,0.358,0.0,0.642,0.6893,0.5929,0.8204,Positive
RTVF51Z58B4JWP,BDFFD1D48B,Nasher Miles,4,Excellent quality,"Very satisfied! The build quality is good, Trendy colors. Packing was easy due to the spacious compartments. The build quality is excellent.",2026-01-12,True,0,"Excellent quality. Very satisfied! The build quality is good, Trendy colors. Packing was easy due to the spacious compartments. The build quality is excellent.",0.9484,0.466,0.0,0.534,0.6315,0.8155,0.8375,Positive
RVVN5X48PW5K0J,BDFFD1D48B,Nasher Miles,4,Very satisfied,Amazing product at this price point. Premium look. The material feels durable and the material is very smooth. Recommended for frequent travelers.,2025-12-01,True,0,Very satisfied. Amazing product at this price point. Premium look. The material feels durable and the material is very smooth. Recommended for frequent travelers.,0.85,0.306,0.0,0.694,0.4675,0.7125,0.7161,Positive
RZRVHPJ93RVUV5,BDFFD1D48B,Nasher Miles,4,Excellent quality,"Good product, delivered on time. Premium look. The lock impressed me the most. Using it regularly now - no complaints so far!",2025-05-02,True,0,"Excellent quality. Good product, delivered on time. Premium look. The lock impressed me the most. Using it regularly now - no complaints so far!",0.9052,0.38,0.0,0.62,0.5542,0.6962,0.7823,Positive
RMY6PO0M24US73,BDFFD1D48B,Nasher Miles,4,Love it!,Perfect cabin luggage! Fits all airline requirements. Premium look. handle is of great quality. Will suggest to friends.,2025-05-22,True,0,Love it!. Perfect cabin luggage! Fits all airline requirements. Premium look. handle is of great quality. Will suggest to friends.,0.9492,0.495,0.0,0.505,0.8083,0.7833,0.8999,Positive
RWLKOBQ6MYM8J2,BDFFD1D48B,Nasher Miles,4,Great product!,"Very satisfied! The build quality is good, Tsa lock. Packing was easy due to the spacious compartments. The wheels is excellent.",2025-10-24,True,25,"Great product!. Very satisfied! The build quality is good, Tsa lock. Packing was easy due to the spacious compartments. The wheels is excellent.",0.9537,0.49,0.0,0.51,0.6368,0.7597,0.8428,Positive
ROM344MW04I3DZ,BDFFD1D48B,Nasher Miles,4,Very satisfied,Amazing product at this price point. Tsa lock. The material feels durable and the material is very smooth. Recommended for frequent travelers.,2025-05-16,True,0,Very satisfied. Amazing product at this price point. Tsa lock. The material feels durable and the material is very smooth. Recommended for frequent travelers.,0.85,0.306,0.0,0.694,0.4675,0.7125,0.7161,Positive
R4RMPNFGAGLSXK,BDFFD1D48B,Nasher Miles,5,Perfect for travel,Very practical and well-designed. Trendy colors. The interiors are well-organized with multiple pockets. zipper quality is commendable.,2025-06-26,True,0,Perfect for travel. Very practical and well-designed. Trendy colors. The interiors are well-organized with multiple pockets. zipper quality is commendable.,0.5719,0.163,0.0,0.837,0.45,0.55,0.5292,Positive
RFMMEN4052W8LI,BDFFD1D48B,Nasher Miles,4,Perfect for travel,"Five stars! Tsa lock, trendy colors, and excellent handle. What more can you ask for at this price?",2026-03-19,True,0,"Perfect for travel. Five stars! Tsa lock, trendy colors, and excellent handle. What more can you ask for at this price?",0.8268,0.288,0.0,0.712,0.775,0.85,0.8087,Positive
R9IIXHAIAW4OTU,BDFFD1D48B,Nasher Miles,4,Very satisfied,Excellent luggage! Trendy colors and smooth 360 wheels. Very happy with my purchase. The lock is really impressive. Would definitely buy again from Nasher Miles.,2025-09-09,True,0,Very satisfied. Excellent luggage! Trendy colors and smooth 360 wheels. Very happy with my purchase. The lock is really impressive. Would definitely buy again from Nasher Miles.,0.9578,0.449,0.0,0.551,0.6643,0.8429,0.8551,Positive
RPN7ITCYL3Z2UD,BDFFD1D48B,Nasher Miles,4,Perfect for travel,"Five stars! Excellent material, trendy colors, and excellent weight. What more can you ask for at this price?",2025-07-23,True,0,"Perfect for travel. Five stars! Excellent material, trendy colors, and excellent weight. What more can you ask for at this price?",0.908,0.388,0.0,0.612,0.82,0.88,0.8772,Positive
RMZ93IJ4QPVC9A,BDFFD1D48B,Nasher Miles,4,Very satisfied,Very practical and well-designed. Tsa lock. The interiors are well-organized with multiple pockets. handle quality is commendable.,2025-08-22,True,0,Very satisfied. Very practical and well-designed. Tsa lock. The interiors are well-organized with multiple pockets. handle quality is commendable.,0.4754,0.147,0.0,0.853,0.2833,0.4333,0.4082,Positive
RJJ6AVP1EOXLZK,BDFFD1D48B,Nasher Miles,4,Very satisfied,Great quality for the price. Excellent material. Used it for my trip and it handled everything well. The zipper works smoothly. Highly recommend.,2025-12-10,True,3,Very satisfied. Great quality for the price. Excellent material. Used it for my trip and it handled everything well. The zipper works smoothly. Highly recommend.,0.9438,0.445,0.0,0.555,0.6525,0.8225,0.8418,Positive
R58B1V1CCOFH91,BDFFD1D48B,Nasher Miles,5,Highly recommended,I bought this for my recent vacation and it was perfect. Tsa lock and the weight is top notch. Nasher Miles has done a great job with this one.,2026-01-07,True,0,Highly recommended. I bought this for my recent vacation and it was perfect. Tsa lock and the weight is top notch. Nasher Miles has done a great job with this one.,0.8932,0.302,0.0,0.698,0.492,0.608,0.7528,Positive
RGLGPJDJHMXCQD,B65D869BAB,Nasher Miles,4,Highly recommended,Worth every rupee! Trendy colors and smooth 360 wheels. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,2025-11-28,False,0,Highly recommended. Worth every rupee! Trendy colors and smooth 360 wheels. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,0.5519,0.149,0.0,0.851,0.307,0.408,0.4662,Positive
R8TANA6U48GWGH,B65D869BAB,Nasher Miles,3,Average product,Product looks good but heavy weight. Premium look saves it somewhat. Usable but don't expect premium quality at this price.,2025-10-14,False,0,Average product. Product looks good but heavy weight. Premium look saves it somewhat. Usable but don't expect premium quality at this price.,0.2382,0.085,0.0,0.915,0.1167,0.5,0.1957,Positive
RF3BBT873LKMGS,B65D869BAB,Nasher Miles,4,Super happy,Premium feel without the premium price tag. Trendy colors and smooth 360 wheels. Really impressed with the zipper.,2026-02-16,True,0,Super happy. Premium feel without the premium price tag. Trendy colors and smooth 360 wheels. Really impressed with the zipper.,0.8999,0.393,0.0,0.607,0.6267,0.8133,0.8043,Positive
R7YCIF8R2BC9R4,B65D869BAB,Nasher Miles,4,Amazing value,This is my second purchase from Nasher Miles and they never disappoint. Tsa lock. The compartments is even better than my previous bag.,2025-05-06,True,2,Amazing value. This is my second purchase from Nasher Miles and they never disappoint. Tsa lock. The compartments is even better than my previous bag.,0.8849,0.351,0.0,0.649,0.2333,0.3917,0.6569,Positive
RZS1XKE1KWONRR,B65D869BAB,Nasher Miles,4,Fantastic purchase,Premium feel without the premium price tag. Tsa lock and TSA lock. Really impressed with the compartments.,2025-10-26,True,0,Fantastic purchase. Premium feel without the premium price tag. Tsa lock and TSA lock. Really impressed with the compartments.,0.7902,0.291,0.0,0.709,0.7,0.95,0.7586,Positive
R3GD60UGLBB8NM,B65D869BAB,Nasher Miles,4,Super happy,This is my second purchase from Nasher Miles and they never disappoint. Excellent material. The lock is even better than my previous bag.,2025-07-07,False,2,Super happy. This is my second purchase from Nasher Miles and they never disappoint. Excellent material. The lock is even better than my previous bag.,0.8677,0.357,0.084,0.559,0.4111,0.5556,0.7079,Positive
RD86ZCHHXA7HY7,B65D869BAB,Nasher Miles,4,Love it!,Amazing product at this price point. Excellent material. The material feels durable and the zipper is very smooth. Recommended for frequent travelers.,2026-04-06,True,0,Love it!. Amazing product at this price point. Excellent material. The material feels durable and the zipper is very smooth. Recommended for frequent travelers.,0.9334,0.413,0.0,0.587,0.569,0.69,0.8059,Positive
R7OFVWJ7YZ6L7X,B65D869BAB,Nasher Miles,3,Mediocre quality,"Average quality. Trendy colors which is nice, but heavy weight. Not bad for occasional trips but frequent travelers should consider spending more.",2025-11-20,True,0,"Mediocre quality. Average quality. Trendy colors which is nice, but heavy weight. Not bad for occasional trips but frequent travelers should consider spending more.",0.6883,0.205,0.0,0.795,0.1444,0.5991,0.498,Positive
RAYB1EYCEF2CTG,B65D869BAB,Nasher Miles,4,Fantastic purchase,Using for office travel and it's perfect. Trendy colors. Compact yet spacious. The material deserves special mention.,2025-11-28,True,1,Fantastic purchase. Using for office travel and it's perfect. Trendy colors. Compact yet spacious. The material deserves special mention.,0.875,0.385,0.0,0.615,0.5893,0.8429,0.775,Positive
R4J1O5HD4HSBRE,B65D869BAB,Nasher Miles,4,Perfect for travel,Love this luggage! Tsa lock and excellent material. Looks premium and feels sturdy. The weight quality is really good for this price range.,2026-03-20,True,0,Perfect for travel. Love this luggage! Tsa lock and excellent material. Looks premium and feels sturdy. The weight quality is really good for this price range.,0.944,0.407,0.0,0.593,0.8313,0.8,0.9045,Positive
R0P1XS910BAF4J,B65D869BAB,Nasher Miles,4,Amazing value,Worth every rupee! Tsa lock and excellent material. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,2026-01-09,True,0,Amazing value. Worth every rupee! Tsa lock and excellent material. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,0.902,0.345,0.0,0.655,0.4938,0.5,0.7591,Positive
RXP5CITUF8CYOT,B3F64DDF09,Nasher Miles,3,Mediocre quality,"It's okay. Smooth 360 wheels. heavy weight though. For this price range, I guess it's acceptable. The handle is mediocre.",2025-05-27,True,1,"Mediocre quality. It's okay. Smooth 360 wheels. heavy weight though. For this price range, I guess it's acceptable. The handle is mediocre.",0.4939,0.174,0.0,0.826,-0.06,0.7,0.3,Positive
RACNU41BTA3RUN,B3F64DDF09,Nasher Miles,4,Best luggage ever,Bought for my parents - they loved it! Smooth 360 wheels and easy to maneuver. The handle makes it very convenient to use.,2025-04-22,True,0,Best luggage ever. Bought for my parents - they loved it! Smooth 360 wheels and easy to maneuver. The handle makes it very convenient to use.,0.906,0.329,0.0,0.671,0.5817,0.5467,0.7925,Positive
R9WR6Q5IK08NJF,B3F64DDF09,Nasher Miles,4,Highly recommended,Bought for my parents - they loved it! Trendy colors and easy to maneuver. The material makes it very convenient to use.,2026-03-29,True,0,Highly recommended. Bought for my parents - they loved it! Trendy colors and easy to maneuver. The material makes it very convenient to use.,0.8475,0.304,0.0,0.696,0.4537,0.6747,0.7097,Positive
R7PP0PNNLO0HHG,B3F64DDF09,Nasher Miles,4,Love it!,Worth every rupee! Smooth 360 wheels and trendy colors. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,2025-12-30,True,1,Love it!. Worth every rupee! Smooth 360 wheels and trendy colors. Took it on a 2-week trip and came back without any scratches. Nasher Miles quality is reliable.,0.7707,0.205,0.0,0.795,0.4,0.42,0.641,Positive
RXHFDXK31WBHTF,B3F64DDF09,Nasher Miles,4,Highly recommended,Premium feel without the premium price tag. Trendy colors and TSA lock. Really impressed with the compartments.,2025-09-24,True,0,Highly recommended. Premium feel without the premium price tag. Trendy colors and TSA lock. Really impressed with the compartments.,0.669,0.244,0.0,0.756,0.5867,0.8133,0.6402,Positive
